cardiac arrest,0.08476377234945442,174,549.3157894736842,320
reactive oxygen species,0.08481575141144156,175,433.2884615384615,222
ethanol,0.08492334762571684,176,639.171875,385
signal transduction,0.08512274696836916,177,503.6363636363637,280
insulin,0.08542213690887822,178,601.5227272727273,356
estrogen,0.08542803017125658,179,372.9615384615385,182
tongue,0.08566425672412231,180,464.97499999999997,253
basal ganglia,0.08574658899232017,181,170.4,41
anesthesia,0.08590890976318277,182,648.6999999999999,391
pathology,0.08623896848097104,183,359.1875,172
intelligence,0.0862494572681691,184,390.69230769230774,191
necrosis,0.08681886788111133,185,563.0,330
kidney,0.08685691010987437,186,141.68269230769232,24
growth hormone,0.08686070833665234,187,429.75,215
dementia,0.08687068038627789,188,219.50877192982458,76
nature (journal),0.08697173127468227,189,600.0106382978723,355
medical imaging,0.0869976687224502,190,426.7115384615385,213
meninges,0.08708028438676572,191,231.39999999999998,85
ventricular system,0.08712783802091728,192,237.9390243902439,87
human,0.08718978231833377,193,170.7875,42
somatostatin,0.08719435859944155,194,672.1071428571428,400
proprioception,0.08722136928754401,195,266.51388888888886,107
coma,0.08727520932562545,196,250.3409090909091,94
cnidaria,0.08727581222955669,197,846.5,444
digestion,0.0873867896424804,198,572.7058823529411,337
autism,0.08759477991414963,199,292.8333333333333,125
cyp3a4,0.08856017004280375,200,803.3928571428571,431
heart,0.08857991193362738,201,90.48913043478261,6
stomach,0.08869538528751597,202,313.57142857142856,142
nmda receptor,0.08886998239555742,203,545.2777777777778,314
cocaine,0.08888305008666662,204,520.6785714285713,293
immune system,0.0891295451229409,205,254.74193548387095,98
spina bifida,0.0891453742487294,206,758.4583333333334,422
aggression,0.08921418587752224,207,965.8000000000001,458
olfactory bulb,0.08923791372309932,208,440.8571428571429,232
cholesterol,0.08924732557749906,209,612.15,369
muscle,0.08934118068364501,210,120.415,14
macrophage,0.08936002202083912,211,556.6904761904763,326
myelin,0.08945253907130726,212,206.32978723404253,62
norepinephrine,0.08964944654174291,213,269.27272727272725,108
spasticity,0.08995863889800249,214,540.9411764705883,312
hypertrophy,0.09021141519617376,215,743.2499999999999,412
intestine,0.09037282428446423,216,413.2083333333333,209
embryo,0.090373264596865,217,321.43243243243245,149
inflammation,0.09045527392797892,218,294.7622950819672,127
ischemia,0.09052809314648133,219,338.93333333333334,162
cell (biology),0.09064996278770196,220,207.77314814814815,64
epilepsy,0.09100425665953348,221,151.94047619047618,32
potassium,0.09149007356808823,222,772.0,426
functional magnetic resonance imaging,0.09149998527863597,223,226.68478260869563,82
receptor (biochemistry),0.09150977072819164,224,279.5609756097561,117
blood plasma,0.09163999159139713,225,458.48,244
delirium,0.09192971235287443,226,647.34375,389
neoplasm,0.09194346459687043,227,627.7333333333333,378
blood flow,0.0920458848329414,228,445.05,235
pharynx,0.09210784341855656,229,616.9666666666666,376
primate,0.09212156946210548,230,378.10344827586215,186
ear,0.092164197071725,231,334.67857142857144,157
schizophrenia,0.0922007535404308,232,203.58024691358025,61
food and drug administration,0.09223996697736336,233,631.3513513513515,379
corpus callosum,0.09236797051588673,234,401.28260869565213,198
glutamate,0.09241308595471336,235,195.11016949152543,55
superior colliculus,0.0924178830846843,236,641.75,386
cancer,0.09265120985067687,237,320.8058823529412,148
memory,0.09277652870243157,238,121.62755102040818,15
aging,0.09282733744475,239,693.3076923076924,403
smooth muscle,0.09310582631662444,240,412.4791666666667,208
olfaction,0.09322332678044966,241,368.4615384615385,180
cysteine,0.09328839976729293,242,1013.9090909090909,473
medulla oblongata,0.0935003154495977,243,218.8191489361702,75
thermoregulation,0.0935867990730848,244,777.1249999999999,429
hydrocephalus,0.09366520597886206,245,258.4864864864865,101
insomnia,0.09373848547978876,246,561.6739130434783,327
infant,0.09380435677476703,247,609.3333333333333,363
human eye,0.09388566525830816,248,254.60256410256412,97
mouth,0.0940208235903065,249,574.5625,339
adipose tissue,0.09406430189583187,250,276.4878048780488,114
peripheral nervous system,0.09446002857701022,251,169.54918032786884,40
endothelium,0.09447312539915274,252,514.421052631579,289
emotion,0.09460624541118028,253,364.96969696969694,177
electrophysiology,0.09465226067483958,254,572.65625,336
fatigue (medical),0.09468466359699296,255,545.0,313
randomized controlled trial,0.0947843658436468,256,1262.625,499
anatomy,0.09488230128881353,257,244.63829787234042,91
testosterone,0.09508660062462083,258,553.4642857142857,324
liver,0.09509241419561372,259,88.50564971751412,5
neuroimaging,0.09550170323317342,260,224.85106382978725,81
oxytocin,0.09559327338797023,261,501.475,278
encephalitis,0.09564489876543963,262,574.029411764706,338
dendrite,0.09564861138571742,263,364.7115384615385,176
sublingual administration,0.09569817330210988,264,988.4499999999999,464
fetus,0.09572899531290407,265,334.6875,158
anxiolytic,0.09587885900616933,266,922.6363636363636,454
reticular formation,0.09606374590735862,267,610.8333333333333,366
metastasis,0.09610443240172813,268,545.7380952380952,316
seizures,0.09618859453544787,269,427.7291666666667,214
neural tube,0.09622019996866232,270,313.8,143
physiology,0.09649439239408793,271,197.81159420289856,57
retina,0.0965158711723914,272,119.25268817204301,13
urinary bladder,0.0965703092541526,273,565.2777777777777,333
autonomic nervous system,0.0965799269495709,274,199.1111111111111,58
respiratory system,0.0966133751254784,275,613.6999999999999,371
biology,0.09674441582488644,276,537.5375,309
metabolism,0.09674603042421118,277,229.1578947368421,84
red blood cell,0.09696887375638497,278,444.02,233
neurosurgery,0.09698509773292953,279,309.05882352941177,139
artificial intelligence,0.09704100786371953,280,463.8103448275862,252
circadian rhythm,0.0972065459808159,281,474.9523809523809,260
placenta,0.09759388239598883,282,502.5238095238095,279
cellular differentiation,0.0976692541085318,283,517.2608695652174,291
hyperventilation,0.0978517088089596,284,830.4090909090909,440
lung,0.0978925101445415,285,143.9125,27
dyspnea,0.09799131433488004,286,1241.9375,497
vertebrates,0.09817173886112268,287,609.6666666666666,364
breast cancer,0.09843367822622696,288,430.2083333333333,217
lungs,0.09845640604822546,289,305.73333333333335,137
sympathetic nervous system,0.0985295737967441,290,358.81666666666666,171
mind,0.09857391227668552,291,213.1909090909091,70
appetite,0.0988708083414698,292,694.2307692307693,404
ganglion,0.09896441425657188,293,475.13157894736844,261
bovine spongiform encephalopathy,0.09900701665039216,294,564.9375,331
hearing,0.0991560227494764,295,1135.8125,485
elimination half-life,0.09938723426757662,296,1171.3500000000001,491
spleen,0.09959566791766414,297,303.6470588235294,135
mucus,0.09962495246599236,298,911.590909090909,453
myocardial infarction,0.09982688047762324,299,440.13793103448273,231
adrenocorticotropic hormone,0.1000283234260533,300,621.5,377
astrocyte,0.10003837605522094,301,265.27777777777777,105
rhombencephalon,0.10018809077468308,302,646.5714285714287,388
lesion,0.1002344152306754,303,299.140625,131
morphology (biology),0.10027934845300912,304,497.2884615384616,276
intravenous,0.1003990095983592,305,1178.1666666666665,493
pituitary gland,0.1005502795436379,306,269.3372093023256,109
neurodegeneration,0.10071406271134524,307,368.7884615384616,181
skeletal muscle,0.10073470825647116,308,284.74999999999994,122
cartilage,0.10087914987988553,309,540.1666666666667,311
optic nerve,0.10089703396564233,310,257.2916666666667,100
working memory,0.1011292932357852,311,323.390625,151
bipolar disorder,0.1012256855080456,312,545.52,315
ventral tegmental area,0.10126807352392904,313,583.1875,344
artery,0.10130421822464204,314,457.7380952380953,242
consciousness,0.10150440613616793,315,156.01098901098902,35
paralysis,0.10160280489219778,316,589.625,346
pons,0.10161662047152806,317,352.0892857142857,166
pancreas,0.10168961472375504,318,277.5625,115
acetylcholine,0.10185219093492004,319,285.7125,123
eeg,0.10190069305980816,320,457.69999999999993,241
prostate,0.10194941172275752,321,598.25,354
cell nucleus,0.1020085722198239,322,431.5882352941177,221
adrenal gland,0.102171872677791,323,309.1363636363637,140
tissue (biology),0.10217697012154893,324,196.40151515151516,56
stem cell,0.10218093128727486,325,435.46000000000004,226
psychologist,0.10230562331702524,326,974.7727272727273,459
subarachnoid space,0.10233157646174433,327,748.2083333333335,416
visual field,0.10238572438973398,328,815.0,435
cholecystokinin,0.10252619647661346,329,857.090909090909,445
thyroid,0.1026442235256614,330,435.5681818181818,227
vaginal administration,0.10292727344540398,331,992.85,466
somatosensory system,0.10294947186784703,332,404.69565217391306,203
photoreceptor cell,0.1030163403775427,333,468.4,256
nicotinic acetylcholine receptor,0.10340019291687183,334,523.3333333333334,297
neuropsychology,0.10363531217924347,335,251.93421052631575,95
suprachiasmatic nucleus,0.10427973132082108,336,571.6875,335
atrophy,0.10437996766652884,337,430.9772727272727,219
mitochondria,0.10514219280183557,338,406.34482758620686,204
preterm birth,0.1052502536202817,339,978.2,460
temporal lobe,0.10535160539887428,340,151.57971014492753,31
epileptic seizure,0.10543817249157568,341,488.39473684210526,270
neuroimage,0.10548869662615287,342,1468.166666666667,522
nerve,0.10552972468663316,343,192.97115384615387,53
medical ultrasonography,0.10605971381346532,344,1141.375,486
experimental psychology,0.1061206719200086,345,774.4583333333333,428
stimulus (physiology),0.10655469798492026,346,312.7666666666667,141
neurology,0.10662834033663714,347,136.7128712871287,20
neurotransmitter,0.10669248305630304,348,148.82417582417582,29
synapse,0.10691623423462784,349,138.24096385542168,21
diencephalon,0.10697445075666508,350,281.5735294117647,118
neurotoxicity,0.10761625330049927,351,748.1250000000001,415
choroid plexus,0.1077675497584144,352,524.1764705882354,298
enzymes,0.10796683039851968,353,982.15,461
fear,0.10826030315849376,354,1109.1666666666665,479
congenital disorder,0.108309715410051,355,648.9285714285713,392
macrophages,0.10836942654189284,356,862.090909090909,447
free radical,0.10852405253906663,357,1380.5714285714287,517
attention deficit hyperactivity disorder,0.1085366359995876,358,686.1875,402
dystonia,0.1085593146895083,359,784.1666666666666,430
blood test,0.10882585118875687,360,928.7727272727273,455
abdomen,0.10887493098005444,361,835.5416666666666,441
connective tissue,0.1089226654744592,362,537.4736842105264,308
hypothalamus,0.10893178148460744,363,140.7826086956522,22
frontal lobe,0.10894892203428796,364,180.8534482758621,47
hormones,0.10916236380154468,365,643.25,387
olfactory system,0.10932294487783943,366,463.07500000000005,250
serotonin,0.10932860462271292,367,210.17424242424244,66
drug withdrawal,0.1095079321552043,368,1007.45,471
aphasia,0.10960973786355556,369,470.6666666666667,258
telencephalon,0.1097257714870596,370,437.14285714285717,228
antidepressant,0.1097771955953728,371,950.5,456
cardiovascular disease,0.10977845779099583,372,615.452380952381,374
unconsciousness,0.10995717989924804,373,704.7692307692308,407
connectionism,0.11004006834050807,374,762.5,424
skull,0.11019296681131208,375,254.38888888888886,96
bone marrow,0.11074047064433164,376,602.9473684210526,358
hemorrhage,0.11086395913521252,377,446.0714285714286,236
absorption (pharmacokinetics),0.11100782155363836,378,1204.125,495
pheromone,0.11134397617055887,379,1338.8571428571427,512
supraoptic nucleus,0.11136695841705746,380,752.5,419
neurogenesis,0.11153453274381846,381,363.6153846153846,174
menstrual cycle,0.11161188407445582,382,1212.611111111111,496
auditory system,0.11167599013627497,383,409.1086956521739,206
parenchyma,0.11209820924419384,384,606.2333333333333,360
g protein,0.1122889824130212,385,1494.7499999999998,542
neurulation,0.112315527696449,386,908.7,452
afferent nerve fiber,0.11242024711715257,387,481.3947368421052,266
arachnoid mater,0.1129005388258003,388,892.5,449
dopamine,0.11332131419344625,389,188.44303797468356,51
organ (anatomy),0.11332822060864735,390,297.85714285714283,128
subarachnoid hemorrhage,0.11334092287150742,391,425.5,212
anterior,0.11371374751113215,392,983.388888888889,463
neuroscience,0.11403432442838628,393,111.8409090909091,10
cell proliferation,0.11425365147186467,394,804.6666666666667,432
thalamus,0.11425858205913515,395,109.27727272727275,8
dydrogesterone,0.1142753111924188,396,1846.1,583
intranasal administration,0.11481630962661707,397,1178.3125,494
occipital lobe,0.11492256823347267,398,275.8382352941177,113
sulcus (neuroanatomy),0.11494675184043053,399,497.3888888888889,277
ruminant,0.114953663756515,400,1631.8333333333335,566
membrane potential,0.11500761498869032,401,1058.5,476
hallucination,0.11524168882841855,402,745.8571428571429,414
muscle tone,0.11525383842611035,403,892.7,450
systemic lupus erythematosus,0.11560805048222698,404,1151.111111111111,489
reflex,0.11578243346914192,405,902.6500000000001,451
cognition,0.11614846422903345,406,143.48863636363637,25
neuron,0.1176922838006027,407,80.04726368159204,3
midbrain,0.11819505793653808,408,206.72340425531917,63
transcranial magnetic stimulation,0.11822143025076425,409,611.5333333333334,368
striatum,0.11836275359113853,410,550.0555555555555,321
lateral ventricles,0.11870376867238687,411,606.6,361
parietal lobe,0.11887122270935414,412,271.43243243243245,111
oxidative stress,0.11889805755695385,413,953.6818181818181,457
dentate gyrus,0.11904134423621952,414,820.0,437
neuroanatomy,0.11947035437976886,415,317.448275862069,145
microglia,0.11947219020846235,416,613.7333333333332,372
neck,0.11953654922374307,417,1118.4375,481
nicotine,0.1197974018118476,418,857.2083333333334,446
cognitive science,0.11979791191621085,419,334.8648648648649,159
neurophysiology,0.12003703074037846,420,398.04347826086956,197
emulsion,0.12026400597391808,421,1637.9166666666667,567
astrocytes,0.12072975084115588,422,597.9666666666667,353
sadness,0.12100178144548265,423,1517.8333333333333,557
long-term depression,0.1210867795994746,424,1124.75,483
magnetoencephalography,0.12121510946924828,425,661.5357142857143,395
rat,0.12126136089911932,426,814.0833333333333,434
human body,0.12128747268617092,427,283.2121212121212,120
scholarpedia,0.1216606008872514,428,1478.5833333333333,529
inner ear,0.12169890140755325,429,727.7692307692308,411
amygdala,0.12200824332059583,430,181.52459016393445,48
vestibular system,0.12201383038520243,431,771.875,425
interneuron,0.1222469814039083,432,828.090909090909,439
arginine,0.12238161942437616,433,1368.4374999999998,514
putamen,0.1224253027926646,434,705.8846153846154,408
oligodendrocyte,0.12242794907774697,435,762.0833333333334,423
touch,0.122805062882292,436,1508.0833333333333,549
neurons,0.12345665404467605,437,114.43529411764706,11
visual cortex,0.12449492271215724,438,188.99019607843138,52
nerve growth factor,0.1245285091810181,439,755.9166666666666,420
hippocampus,0.12458802380299265,440,111.56451612903226,9
motor neuron,0.12500323910824576,441,265.7714285714286,106
parasympathetic nervous system,0.12522436772457454,442,701.2692307692308,405
tricyclic antidepressants,0.12555395849270218,443,1514.25,553
clonidine,0.1255654447652654,444,1515.75,554
neuroplasticity,0.12557387179946738,445,218.74444444444444,74
larynx,0.12630495299492595,446,870.4545454545454,448
kidneys,0.1265629934815053,447,743.8333333333333,413
electroencephalogram,0.12688936190370198,448,749.2916666666667,417
tumor,0.12717326638212484,449,407.07692307692304,205
aneurysm,0.12730440636399853,450,595.0,350
neurotransmitters,0.12738258947093267,451,456.05000000000007,239
lymph nodes,0.12761094205749984,452,1142.125,487
blood vessels,0.12769562169366186,453,998.6666666666666,467
peritoneum,0.12827184865466348,454,1529.1666666666665,563
glial fibrillary acidic protein,0.1285688390492838,455,749.5833333333334,418
cochlea,0.12923446380736475,456,843.9999999999999,443
neuroblast,0.12938067572115475,457,1108.3125,477
qualia,0.1294319455810942,458,1034.9444444444446,474
sensory system,0.1294442893173189,459,602.6,357
euphoria,0.1295615215593342,460,1433.7142857142858,520
computational neuroscience,0.12960463184543128,461,550.7058823529412,322
thyrotropin-releasing hormone,0.1296470701685814,462,1302.214285714286,507
neural network,0.13017115079871952,463,549.1176470588235,319
integrins,0.13019585829839633,464,1766.2,571
supplementary motor area,0.13020326153952208,465,1123.4375,482
breathing,0.13031645641989226,466,1287.0714285714284,505
intravenous injection,0.13074488654542313,467,1546.5833333333335,564
opsin,0.13088784828049088,468,1511.5,551
cognitive psychology,0.13164068404636825,469,496.1136363636364,274
trigeminal nerve,0.1317811488207722,470,667.4285714285714,397
premature birth,0.131977893710461,471,1516.6666666666667,556
glutamic acid,0.1321007935073082,472,1282.5,504
pineal gland,0.1322848067016703,473,653.892857142857,394
excitotoxicity,0.13236669970228634,474,1008.0,472
synaptic plasticity,0.13255638039836445,475,525.3888888888889,300
brainstem,0.13270720221559393,476,127.20833333333333,18
papilledema,0.13295496433427928,477,1481.2499999999998,532
germ layer,0.13306693309177456,478,1302.4285714285713,508
glial cell,0.1331468918204098,479,636.1785714285714,382
fmri,0.1332071932275044,480,662.5357142857143,396
limbic system,0.13320726441725467,481,368.13461538461536,179
cardiac muscle,0.13326037618353076,482,721.1923076923078,410
parkinsonism,0.13352627231226266,483,1304.4285714285716,509
theory,0.1337884286926693,484,1410.9285714285716,519
mesenchyme,0.1344535267219054,485,1501.9166666666667,547
forebrain,0.13490748356822366,486,430.07142857142856,216
jejunum,0.13497404009398364,487,1513.1666666666667,552
nucleus (neuroanatomy),0.1350149831579031,488,653.0714285714286,393
motor cortex,0.13547475762489591,489,316.22413793103453,144
inositol trisphosphate,0.13568172896042685,490,1496.5000000000002,544
pheochromocytoma,0.13573834565571566,491,1521.3333333333335,559
neurobiology,0.1357442369105123,492,613.5666666666666,370
folic acid,0.13583251444664204,493,1370.7142857142858,516
head injury,0.136513397191328,494,836.7272727272727,442
hallucinations,0.13671707833120836,495,1142.1875,488
voltage-gated ion channel,0.1370346113724904,496,1525.25,561
music therapy,0.13707603932271414,497,1525.9166666666667,562
homonymous hemianopsia,0.13721718276568876,498,1470.0,523
fight-or-flight response,0.13729497181774175,499,1152.8125,490
biological neural network,0.13737524010087682,500,593.3333333333334,349
memory consolidation,0.1375703690374587,501,1002.0555555555557,468
prosencephalon,0.13762506913352598,502,1006.1666666666667,470
neocortex,0.1377188631138712,503,264.4583333333333,104
endometrial hyperplasia,0.1378878271335512,504,1566.8333333333335,565
neuroendocrine,0.1384383994155619,505,988.7777777777777,465
cerebellum,0.13898826430327188,506,118.18932038834953,12
testis,0.14087775043440978,507,1290.4285714285716,506
cerebral cortex,0.14139141646954634,508,81.68787878787877,4
cranial nerves,0.1421112045861223,509,575.25,340
calcium in biology,0.14214586542161914,510,1488.4166666666667,540
airway,0.14215644766161287,511,1477.5,528
neurological,0.1424294165521845,512,496.2222222222222,275
baclofen,0.14246159499890926,513,1824.3,582
notochord,0.14310154901980165,514,1508.9166666666665,550
insular cortex,0.14328098202457715,515,546.8333333333334,317
ampa,0.14328145923840244,516,1772.7000000000003,576
prefrontal cortex,0.14350636442759862,517,228.39622641509433,83
synapses,0.14410509518319894,518,469.50000000000006,257
angiotensinogen,0.14433827619487605,519,1521.4166666666667,560
subcutaneous implant,0.14465363606667658,520,1369.2857142857142,515
cognitive,0.144668156044168,521,578.9375,341
cerebral hemisphere,0.14490776323876148,522,320.051724137931,146
mood (psychology),0.14526994502713575,523,1391.2857142857144,518
muscarinic acetylcholine receptor,0.14623366913317656,524,1315.9285714285713,511
human skull,0.1465911209629205,525,648.5357142857142,390
primates,0.1469418640433192,526,1495.4166666666665,543
superior temporal gyrus,0.14746415317885633,527,1128.9375,484
adenylyl cyclase,0.14757088027032822,528,1789.0,579
cerebral palsy,0.14799540171000375,529,1054.4444444444443,475
primary motor cortex,0.14810858315590214,530,609.6999999999999,365
rhinencephalon,0.14924909235267952,531,2203.25,588
tectum,0.14939775652565032,532,1485.583333333333,537
electrodes,0.14962035712824942,533,1476.1666666666667,526
